complex,seed,step,n_frag,n_atoms,rmsd,rot_mean_deg,rot_max_deg,trans_mean_A,com_offset_A,step_rot_deg,step_trans_A
7JG0_GAR,0,2,4,18,6.1407,82.429,97.218,5.9400,3.2368,0.278,0.2364
7JG0_GAR,0,3,4,18,5.9737,82.604,97.357,5.7602,3.0656,0.357,0.2218
7JG0_GAR,0,4,4,18,5.8150,82.893,97.499,5.5905,2.9111,0.448,0.2134
7JG0_GAR,0,5,4,18,5.6601,83.184,97.544,5.4287,2.7638,0.492,0.2156
7JG0_GAR,0,6,4,18,5.5020,83.364,97.435,5.2668,2.6127,0.665,0.2122
7JG0_GAR,0,7,4,18,5.3454,83.517,97.124,5.1117,2.4588,1.019,0.2109
7JG0_GAR,0,8,4,18,5.1788,83.496,96.376,4.9452,2.3029,1.382,0.2060
7JG0_GAR,0,9,4,18,5.0199,83.520,95.528,4.7824,2.1479,1.950,0.2098
7JG0_GAR,0,10,4,18,4.8512,83.364,94.094,4.6067,1.9886,2.020,0.2136
7JG0_GAR,0,11,4,18,4.6704,82.690,92.017,4.4177,1.8424,2.529,0.2364
7JG0_GAR,0,12,4,18,4.4638,81.330,88.771,4.2004,1.6962,2.850,0.2517
7JG0_GAR,0,13,4,18,4.2401,79.430,84.666,3.9653,1.5454,3.121,0.2653
7JG0_GAR,0,14,4,18,4.0043,77.322,80.137,3.7171,1.3921,3.343,0.2610
7JG0_GAR,0,15,4,18,3.7620,74.778,75.176,3.4695,1.2431,3.740,0.2639
7JG0_GAR,0,16,4,18,3.5204,72.093,74.200,3.2240,1.0964,4.149,0.2607
7JG0_GAR,0,17,4,18,3.2696,68.890,73.338,2.9791,0.9571,4.524,0.2579
7JG0_GAR,0,18,4,18,3.0228,65.549,72.182,2.7412,0.8218,4.533,0.2557
7JG0_GAR,0,19,4,18,2.7766,62.208,71.026,2.5076,0.6885,4.485,0.2531
7JG0_GAR,0,20,4,18,2.5359,59.019,69.954,2.2771,0.5682,4.047,0.2331
7JG0_GAR,0,21,4,18,2.3214,56.309,69.024,2.0683,0.4676,3.724,0.2182
7JG0_GAR,0,22,4,18,2.1342,53.951,67.753,1.8768,0.3846,3.219,0.1924
7JG0_GAR,0,23,4,18,1.9957,52.358,66.074,1.7184,0.3399,2.803,0.1745
7JG0_GAR,0,24,4,18,1.9175,51.760,64.075,1.5961,0.3292,0.000,0.0000
7JGW_V9S,0,0,8,45,8.5408,109.502,166.997,7.7205,2.1285,0.786,0.2044
7JGW_V9S,0,1,8,45,8.3930,109.490,167.554,7.5762,2.0238,0.753,0.2006
7JGW_V9S,0,2,8,45,8.2526,109.538,168.225,7.4396,1.9079,1.009,0.1927
7JGW_V9S,0,3,8,45,8.1087,109.541,169.030,7.2990,1.8028,1.348,0.1946
7JGW_V9S,0,4,8,45,7.9502,109.349,169.879,7.1448,1.7117,1.693,0.2031
7JGW_V9S,0,5,8,45,7.7846,108.956,170.781,6.9866,1.6303,2.050,0.2125
7JGW_V9S,0,6,8,45,7.6208,108.461,171.584,6.8293,1.5442,2.259,0.2121
7JGW_V9S,0,7,8,45,7.4605,107.910,172.185,6.6770,1.4587,2.717,0.2203
7JGW_V9S,0,8,8,45,7.3020,107.329,172.793,6.5258,1.3762,2.724,0.2307
7JGW_V9S,0,9,8,45,7.1495,106.886,173.326,6.3786,1.2881,3.146,0.2326
7JGW_V9S,0,10,8,45,7.0233,106.645,173.827,6.2509,1.2014,3.469,0.2344
7JGW_V9S,0,11,8,45,6.9187,106.401,174.482,6.1463,1.1154,3.676,0.2378
7JGW_V9S,0,12,8,45,6.8390,106.214,175.344,6.0636,1.0272,3.941,0.2353
7JGW_V9S,0,13,8,45,6.7833,106.114,176.236,6.0028,0.9400,4.140,0.2403
7JGW_V9S,0,14,8,45,6.7372,106.137,177.426,5.9518,0.8578,4.409,0.2472
7JGW_V9S,0,15,8,45,6.7124,106.151,178.787,5.9259,0.7808,4.492,0.2603
7JGW_V9S,0,16,8,45,6.7091,106.237,179.908,5.9220,0.7075,4.474,0.2654
7JGW_V9S,0,17,8,45,6.7165,106.071,178.586,5.9339,0.6374,4.531,0.2721
7JGW_V9S,0,18,8,45,6.7307,105.927,177.400,5.9549,0.5724,4.548,0.2695
7JGW_V9S,0,19,8,45,6.7506,105.730,176.419,5.9849,0.5277,4.365,0.2811
7JGW_V9S,0,20,8,45,6.7743,105.585,175.565,6.0233,0.5039,3.982,0.2813
7JGW_V9S,0,21,8,45,6.8017,105.360,174.982,6.0707,0.5110,3.664,0.2794
7JGW_V9S,0,22,8,45,6.8255,105.072,174.741,6.1191,0.5433,3.276,0.2778
7JGW_V9S,0,23,8,45,6.8405,104.500,174.997,6.1623,0.6064,3.521,0.2685
7JGW_V9S,0,24,8,45,6.8412,103.595,175.922,6.2038,0.6753,0.000,0.0000
7JHQ_VAJ,0,0,4,18,6.1018,107.520,127.529,5.9703,3.1182,0.297,0.2566
7JHQ_VAJ,0,1,4,18,5.9078,107.494,127.442,5.7650,2.9816,0.266,0.2451
7JHQ_VAJ,0,2,4,18,5.7263,107.438,127.385,5.5719,2.8515,0.284,0.2384
7JHQ_VAJ,0,3,4,18,5.5481,107.298,127.315,5.3827,2.7216,0.539,0.2257
7JHQ_VAJ,0,4,4,18,5.3743,106.939,127.240,5.2003,2.6005,0.633,0.2160
7JHQ_VAJ,0,5,4,18,5.1991,106.507,127.171,5.0173,2.4854,0.981,0.2180
7JHQ_VAJ,0,6,4,18,5.0119,105.902,126.995,4.8223,2.3691,1.203,0.2095
7JHQ_VAJ,0,7,4,18,4.8282,105.211,126.784,4.6308,2.2642,1.596,0.2139
7JHQ_VAJ,0,8,4,18,4.6357,104.361,126.612,4.4289,2.1564,2.027,0.2145
7JHQ_VAJ,0,9,4,18,4.4393,103.240,126.527,4.2245,2.0536,2.186,0.2151
7JHQ_VAJ,0,10,4,18,4.2404,101.976,126.458,4.0179,1.9540,2.360,0.2186
7JHQ_VAJ,0,11,4,18,4.0384,100.461,126.415,3.8065,1.8520,2.629,0.2176
7JHQ_VAJ,0,12,4,18,3.8383,98.716,126.419,3.5952,1.7517,2.911,0.2158
7JHQ_VAJ,0,13,4,18,3.6381,96.704,126.536,3.3850,1.6496,3.101,0.2215
7JHQ_VAJ,0,14,4,18,3.4350,94.405,126.656,3.1699,1.5364,3.280,0.2151
7JHQ_VAJ,0,15,4,18,3.2391,91.908,126.848,2.9624,1.4254,3.672,0.2144
7JHQ_VAJ,0,16,4,18,3.0467,89.096,126.925,2.7568,1.3109,4.069,0.2125
7JHQ_VAJ,0,17,4,18,2.8597,85.965,126.934,2.5553,1.1952,4.367,0.2076
7JHQ_VAJ,0,18,4,18,2.6832,82.663,126.944,2.3632,1.0860,4.565,0.2061
7JHQ_VAJ,0,19,4,18,2.5139,79.214,126.758,2.1756,0.9813,4.841,0.2051
7JHQ_VAJ,0,20,4,18,2.3550,75.758,126.661,1.9989,0.8924,5.118,0.1972
7JHQ_VAJ,0,21,4,18,2.2138,72.555,126.614,1.8486,0.8260,5.553,0.2002
7JHQ_VAJ,0,22,4,18,2.0801,69.705,126.602,1.7114,0.7749,5.902,0.2138
7JHQ_VAJ,0,23,4,18,1.9561,67.081,126.452,1.5885,0.7611,5.662,0.2518
7JHQ_VAJ,0,24,4,18,1.8305,64.745,126.175,1.4544,0.7730,0.000,0.0000
7JMV_4NC,0,0,2,11,2.7009,125.073,135.314,2.0552,1.6920,0.221,0.0668
7JMV_4NC,0,1,2,11,2.6631,124.978,135.206,2.0063,1.6230,0.219,0.0633
7JMV_4NC,0,2,2,11,2.6291,124.887,135.094,1.9605,1.5589,0.267,0.0651
7JMV_4NC,0,3,2,11,2.5954,124.802,135.011,1.9129,1.4928,0.405,0.0628
7JMV_4NC,0,4,2,11,2.5643,124.723,134.987,1.8675,1.4295,0.600,0.0599
7JMV_4NC,0,5,2,11,2.5358,124.655,135.143,1.8238,1.3695,0.920,0.0653
7JMV_4NC,0,6,2,11,2.5076,124.652,135.609,1.7775,1.3075,1.136,0.0674
7JMV_4NC,0,7,2,11,2.4806,124.677,136.258,1.7312,1.2464,1.622,0.0732
7JMV_4NC,0,8,2,11,2.4572,124.773,137.331,1.6885,1.1898,1.842,0.0719
7JMV_4NC,0,9,2,11,2.4376,124.975,138.660,1.6505,1.1365,2.044,0.0749
7JMV_4NC,0,10,2,11,2.4206,125.320,140.299,1.6144,1.0840,2.374,0.0783
7JMV_4NC,0,11,2,11,2.4067,125.723,142.225,1.5832,1.0329,2.647,0.0775
7JMV_4NC,0,12,2,11,2.3969,126.238,144.499,1.5577,0.9862,2.873,0.0799
7JMV_4NC,0,13,2,11,2.3895,126.892,147.096,1.5347,0.9392,3.043,0.0756
7JMV_4NC,0,14,2,11,2.3855,127.750,150.026,1.5162,0.8961,3.101,0.0751
7JMV_4NC,0,15,2,11,2.3808,128.653,153.016,1.4964,0.8536,3.034,0.0796
7JMV_4NC,0,16,2,11,2.3742,129.509,155.915,1.4746,0.8041,3.168,0.0723
7JMV_4NC,0,17,2,11,2.3707,130.536,159.030,1.4586,0.7634,3.135,0.0788
7JMV_4NC,0,18,2,11,2.3664,131.504,162.017,1.4430,0.7206,3.146,0.0725
7JMV_4NC,0,19,2,11,2.3620,132.346,164.833,1.4294,0.6831,3.088,0.0671
7JMV_4NC,0,20,2,11,2.3595,133.141,167.455,1.4218,0.6513,2.981,0.0657
7JMV_4NC,0,21,2,11,2.3586,133.892,169.753,1.4193,0.6236,2.869,0.0604
7JMV_4NC,0,22,2,11,2.3610,134.568,171.752,1.4247,0.6033,2.833,0.0689
7JMV_4NC,0,23,2,11,2.3705,134.935,173.024,1.4458,0.5957,2.780,0.0808
7JMV_4NC,0,24,2,11,2.3917,135.013,173.773,1.4886,0.6055,0.000,0.0000
7K0V_VQP,0,0,5,32,6.6984,133.816,170.582,6.3325,3.7271,0.410,0.2197
7K0V_VQP,0,1,5,32,6.5620,133.731,170.651,6.1396,3.6013,0.389,0.2080
7K0V_VQP,0,2,5,32,6.4367,133.702,170.794,5.9576,3.4869,0.449,0.2193
7K0V_VQP,0,3,5,32,6.2901,133.565,170.822,5.7552,3.3646,0.635,0.2346
7K0V_VQP,0,4,5,32,6.1157,133.290,170.706,5.5292,3.2340,0.758,0.2418
7K0V_VQP,0,5,5,32,5.9260,132.979,170.465,5.2923,3.1041,0.939,0.2568
7K0V_VQP,0,6,5,32,5.7178,132.607,170.264,5.0393,2.9673,1.087,0.2652
7K0V_VQP,0,7,5,32,5.5020,132.188,170.164,4.7785,2.8283,1.224,0.2714
7K0V_VQP,0,8,5,32,5.2813,131.721,170.179,4.5124,2.6880,1.353,0.2698
7K0V_VQP,0,9,5,32,5.0618,131.204,170.157,4.2492,2.5484,1.512,0.2759
7K0V_VQP,0,10,5,32,4.8403,130.667,170.091,3.9823,2.4048,1.554,0.2708
7K0V_VQP,0,11,5,32,4.6282,130.144,170.082,3.7233,2.2627,1.704,0.2681
7K0V_VQP,0,12,5,32,4.4266,129.645,170.100,3.4717,2.1270,1.796,0.2682
7K0V_VQP,0,13,5,32,4.2321,129.231,170.125,3.2228,1.9906,1.958,0.2693
7K0V_VQP,0,14,5,32,4.0425,128.840,170.079,2.9748,1.8547,2.057,0.2589
7K0V_VQP,0,15,5,32,3.8701,128.473,169.999,2.7397,1.7305,2.185,0.2544
7K0V_VQP,0,16,5,32,3.7073,128.134,169.951,2.5106,1.6113,2.542,0.2482
7K0V_VQP,0,17,5,32,3.5623,127.814,169.910,2.2948,1.5150,2.811,0.2391
7K0V_VQP,0,18,5,32,3.4313,127.531,170.338,2.0946,1.4338,3.112,0.2319
7K0V_VQP,0,19,5,32,3.3082,127.193,171.055,1.9060,1.3598,3.522,0.2230
7K0V_VQP,0,20,5,32,3.2028,126.766,172.018,1.7485,1.3113,3.958,0.2109
7K0V_VQP,0,21,5,32,3.1149,126.264,173.431,1.6430,1.2874,4.740,0.2146
7K0V_VQP,0,22,5,32,3.0316,125.415,175.498,1.5896,1.2789,5.460,0.2113
7K0V_VQP,0,23,5,32,2.9586,124.411,178.011,1.5918,1.2783,6.471,0.2156
7K0V_VQP,0,24,5,32,2.8951,123.001,179.516,1.6325,1.2819,0.000,0.0000
7K41_VUA,0,0,4,22,8.3013,146.909,169.010,7.8988,3.2579,0.674,0.2640
7K41_VUA,0,1,4,22,8.0419,146.850,169.150,7.6511,3.0802,0.680,0.2567
7K41_VUA,0,2,4,22,7.7905,146.774,169.231,7.4116,2.9089,0.583,0.2543
7K41_VUA,0,3,4,22,7.5456,146.767,169.240,7.1761,2.7449,0.473,0.2530
7K41_VUA,0,4,4,22,7.3093,146.849,169.140,6.9468,2.5833,0.533,0.2493
7K41_VUA,0,5,4,22,7.0842,146.785,169.019,6.7256,2.4263,0.754,0.2486
7K41_VUA,0,6,4,22,6.8684,146.805,169.039,6.5121,2.2660,1.056,0.2365
7K41_VUA,0,7,4,22,6.6762,146.869,169.074,6.3194,2.1038,1.622,0.2276
7K41_VUA,0,8,4,22,6.5112,147.000,168.965,6.1479,1.9537,1.815,0.2265
7K41_VUA,0,9,4,22,6.3637,147.030,168.654,5.9920,1.8044,2.073,0.2252
7K41_VUA,0,10,4,22,6.2320,147.085,168.203,5.8515,1.6570,2.380,0.2202
7K41_VUA,0,11,4,22,6.1274,147.026,167.770,5.7348,1.5175,2.813,0.2149
7K41_VUA,0,12,4,22,6.0465,147.220,167.523,5.6418,1.3783,2.827,0.2156
7K41_VUA,0,13,4,22,5.9786,147.448,167.397,5.5613,1.2403,2.975,0.2145
7K41_VUA,0,14,4,22,5.9238,147.710,167.066,5.4949,1.1026,3.042,0.2110
7K41_VUA,0,15,4,22,5.8861,148.207,166.934,5.4415,0.9844,3.054,0.2066
7K41_VUA,0,16,4,22,5.8636,148.776,166.881,5.4009,0.8883,3.177,0.1987
7K41_VUA,0,17,4,22,5.8550,149.549,166.790,5.3735,0.8232,3.128,0.2000
7K41_VUA,0,18,4,22,5.8602,150.355,166.503,5.3597,0.7973,3.137,0.1932
7K41_VUA,0,19,4,22,5.8713,151.123,166.188,5.3498,0.8195,3.139,0.1899
7K41_VUA,0,20,4,22,5.8979,152.018,165.720,5.3573,0.8788,3.060,0.1737
7K41_VUA,0,21,4,22,5.9311,152.997,165.123,5.3699,0.9661,3.284,0.1694
7K41_VUA,0,22,4,22,5.9734,153.909,164.226,5.3931,1.0775,3.684,0.1641
7K41_VUA,0,23,4,22,6.0171,154.616,162.513,5.4219,1.1933,4.421,0.1710
7K41_VUA,0,24,4,22,6.0591,155.190,159.505,5.4585,1.2968,0.000,0.0000
7KFO_IAC,0,0,2,13,5.8241,137.389,158.051,4.7666,3.6537,0.436,0.1686
7KFO_IAC,0,1,2,13,5.6288,137.456,158.334,4.6046,3.4761,0.433,0.1620
7KFO_IAC,0,2,2,13,5.4456,137.521,158.589,4.4499,3.3077,0.451,0.1639
7KFO_IAC,0,3,2,13,5.2659,137.586,158.887,4.2934,3.1439,0.521,0.1685
7KFO_IAC,0,4,2,13,5.0871,137.692,159.236,4.1317,2.9855,0.813,0.1785
7KFO_IAC,0,5,2,13,4.9059,137.899,159.777,3.9602,2.8281,1.059,0.1761
7KFO_IAC,0,6,2,13,4.7322,138.166,160.391,3.7926,2.6820,1.304,0.1787
7KFO_IAC,0,7,2,13,4.5615,138.497,161.048,3.6232,2.5391,1.860,0.1841
7KFO_IAC,0,8,2,13,4.3945,138.902,161.867,3.4513,2.4056,1.957,0.1800
7KFO_IAC,0,9,2,13,4.2369,139.266,162.534,3.2850,2.2825,2.493,0.1951
7KFO_IAC,0,10,2,13,4.0754,139.700,163.300,3.1089,2.1630,2.692,0.1902
7KFO_IAC,0,11,2,13,3.9269,140.267,164.157,2.9405,2.0518,2.809,0.1824
7KFO_IAC,0,12,2,13,3.7917,140.921,165.038,2.7833,1.9473,3.057,0.1807
7KFO_IAC,0,13,2,13,3.6646,141.568,165.721,2.6322,1.8519,3.306,0.1774
7KFO_IAC,0,14,2,13,3.5405,142.015,165.830,2.4868,1.7508,3.419,0.1720
7KFO_IAC,0,15,2,13,3.4267,142.412,165.853,2.3508,1.6627,3.464,0.1707
7KFO_IAC,0,16,2,13,3.3203,142.818,165.794,2.2206,1.5809,3.602,0.1634
7KFO_IAC,0,17,2,13,3.2215,142.947,165.253,2.0993,1.5067,3.694,0.1738
7KFO_IAC,0,18,2,13,3.1291,143.106,164.636,1.9780,1.4487,3.537,0.1748
7KFO_IAC,0,19,2,13,3.0423,143.084,163.969,1.8633,1.3961,3.523,0.1773
7KFO_IAC,0,20,2,13,2.9580,143.164,163.586,1.7483,1.3462,3.511,0.1656
7KFO_IAC,0,21,2,13,2.8869,143.196,163.220,1.6483,1.3186,3.764,0.1693
7KFO_IAC,0,22,2,13,2.8253,143.568,163.647,1.5586,1.3076,3.713,0.1625
7KFO_IAC,0,23,2,13,2.7764,143.958,164.060,1.4792,1.3093,3.327,0.1775
7KFO_IAC,0,24,2,13,2.7597,144.629,165.028,1.4275,1.3373,0.000,0.0000
7KQU_YOF,0,0,3,14,4.8428,122.461,132.425,4.7885,3.1831,0.291,0.1812
7KQU_YOF,0,1,3,14,4.7134,122.435,132.584,4.6243,3.0223,0.252,0.1629
7KQU_YOF,0,2,3,14,4.6010,122.417,132.716,4.4800,2.8804,0.238,0.1652
7KQU_YOF,0,3,3,14,4.4906,122.395,132.828,4.3360,2.7341,0.343,0.1676
7KQU_YOF,0,4,3,14,4.3820,122.408,132.991,4.1917,2.5802,0.470,0.1673
7KQU_YOF,0,5,3,14,4.2789,122.467,133.266,4.0533,2.4234,0.588,0.1723
7KQU_YOF,0,6,3,14,4.1814,122.628,133.663,3.9208,2.2551,0.795,0.1609
7KQU_YOF,0,7,3,14,4.1010,122.924,134.260,3.8121,2.0929,1.118,0.1676
7KQU_YOF,0,8,3,14,4.0327,123.391,135.084,3.7242,1.9167,1.382,0.1591
7KQU_YOF,0,9,3,14,3.9841,123.988,136.079,3.6668,1.7465,1.666,0.1623
7KQU_YOF,0,10,3,14,3.9501,124.775,137.134,3.6317,1.5731,1.993,0.1670
7KQU_YOF,0,11,3,14,3.9418,125.776,138.590,3.6279,1.4039,2.314,0.1703
7KQU_YOF,0,12,3,14,3.9583,127.099,140.525,3.6489,1.2417,2.552,0.1689
7KQU_YOF,0,13,3,14,4.0006,128.600,142.680,3.6943,1.0926,2.792,0.1779
7KQU_YOF,0,14,3,14,4.0657,130.336,145.101,3.7577,0.9493,2.725,0.1736
7KQU_YOF,0,15,3,14,4.1427,132.111,147.699,3.8275,0.8211,2.912,0.1765
7KQU_YOF,0,16,3,14,4.2401,133.979,150.472,3.9149,0.7145,3.002,0.1728
7KQU_YOF,0,17,3,14,4.3486,135.888,153.421,4.0104,0.6281,3.079,0.1719
7KQU_YOF,0,18,3,14,4.4694,137.862,156.747,4.1175,0.5746,3.182,0.1672
7KQU_YOF,0,19,3,14,4.5938,139.952,160.083,4.2256,0.5514,3.295,0.1623
7KQU_YOF,0,20,3,14,4.7249,142.216,163.711,4.3406,0.5613,3.409,0.1641
7KQU_YOF,0,21,3,14,4.8632,144.676,167.804,4.4626,0.6162,3.674,0.1591
7KQU_YOF,0,22,3,14,5.0016,147.426,172.393,4.5859,0.6927,4.086,0.1732
7KQU_YOF,0,23,3,14,5.1528,150.456,178.205,4.7285,0.7759,3.892,0.2282
7KQU_YOF,0,24,3,14,5.3431,150.327,175.020,4.9151,0.8852,0.000,0.0000
7KRU_ATP,0,0,5,31,6.7536,125.085,150.704,6.0035,3.8892,0.363,0.1782
7KRU_ATP,0,1,5,31,6.6330,125.095,150.639,5.8669,3.7402,0.352,0.1708
7KRU_ATP,0,2,5,31,6.5180,125.108,150.604,5.7361,3.5982,0.442,0.1729
7KRU_ATP,0,3,5,31,6.3997,125.139,150.637,5.6009,3.4579,0.554,0.1811
7KRU_ATP,0,4,5,31,6.2768,125.169,150.752,5.4592,3.3159,0.792,0.1800
7KRU_ATP,0,5,5,31,6.1534,125.194,150.966,5.3215,3.1769,1.233,0.1893
7KRU_ATP,0,6,5,31,6.0154,125.181,151.260,5.1726,3.0397,1.642,0.2000
7KRU_ATP,0,7,5,31,5.8678,125.166,151.566,5.0147,2.8999,2.266,0.2099
7KRU_ATP,0,8,5,31,5.7054,125.060,151.760,4.8445,2.7709,2.591,0.2160
7KRU_ATP,0,9,5,31,5.5417,124.908,151.976,4.6706,2.6447,3.128,0.2241
7KRU_ATP,0,10,5,31,5.3703,124.724,152.224,4.4920,2.5184,3.491,0.2250
7KRU_ATP,0,11,5,31,5.1966,124.429,152.444,4.3122,2.3915,3.792,0.2323
7KRU_ATP,0,12,5,31,5.0181,124.065,152.581,4.1252,2.2646,4.036,0.2396
7KRU_ATP,0,13,5,31,4.8336,123.694,152.897,3.9319,2.1330,4.311,0.2430
7KRU_ATP,0,14,5,31,4.6510,123.251,153.200,3.7412,2.0023,4.428,0.2411
7KRU_ATP,0,15,5,31,4.4766,122.734,153.779,3.5598,1.8718,4.508,0.2433
7KRU_ATP,0,16,5,31,4.3080,122.278,154.375,3.3846,1.7492,4.519,0.2385
7KRU_ATP,0,17,5,31,4.1451,121.823,155.152,3.2146,1.6295,4.266,0.2402
7KRU_ATP,0,18,5,31,3.9875,121.473,156.150,3.0485,1.5059,4.180,0.2344
7KRU_ATP,0,19,5,31,3.8371,121.181,157.179,2.8881,1.3898,4.228,0.2372
7KRU_ATP,0,20,5,31,3.6951,120.971,158.294,2.7303,1.2836,4.029,0.2256
7KRU_ATP,0,21,5,31,3.5708,120.788,159.695,2.5858,1.1905,4.025,0.2150
7KRU_ATP,0,22,5,31,3.4609,120.634,161.416,2.4502,1.1137,3.888,0.1872
7KRU_ATP,0,23,5,31,3.3854,120.550,163.633,2.3451,1.0593,4.191,0.1644
7KRU_ATP,0,24,5,31,3.3378,120.348,165.750,2.2609,1.0300,0.000,0.0000
7L00_XCJ,0,0,5,27,6.1650,91.004,177.363,5.2064,1.6150,0.379,0.1693
7L00_XCJ,0,1,5,27,6.0659,90.723,177.206,5.1065,1.5487,0.344,0.1624
7L00_XCJ,0,2,5,27,5.9763,90.464,177.047,5.0195,1.4913,0.571,0.1608
7L00_XCJ,0,3,5,27,5.8678,90.074,176.951,4.9166,1.4286,1.044,0.1695
7L00_XCJ,0,4,5,27,5.7229,89.490,177.057,4.7827,1.3599,1.405,0.1816
7L00_XCJ,0,5,5,27,5.5537,88.813,177.371,4.6294,1.2905,1.854,0.1956
7L00_XCJ,0,6,5,27,5.3639,88.147,177.939,4.4603,1.2163,2.035,0.2044
7L00_XCJ,0,7,5,27,5.1572,87.535,178.588,4.2790,1.1435,2.174,0.2251
7L00_XCJ,0,8,5,27,4.9225,86.985,179.493,4.0783,1.0715,2.169,0.2313
7L00_XCJ,0,9,5,27,4.6819,86.262,179.444,3.8746,0.9954,2.247,0.2435
7L00_XCJ,0,10,5,27,4.4309,85.342,178.267,3.6608,0.9075,2.415,0.2545
7L00_XCJ,0,11,5,27,4.1737,84.378,176.931,3.4439,0.8208,2.602,0.2528
7L00_XCJ,0,12,5,27,3.9256,83.445,175.508,3.2329,0.7394,2.767,0.2470
7L00_XCJ,0,13,5,27,3.6848,82.560,174.059,3.0268,0.6650,2.991,0.2524
7L00_XCJ,0,14,5,27,3.4413,81.538,172.400,2.8164,0.5983,3.261,0.2544
7L00_XCJ,0,15,5,27,3.2015,80.241,170.186,2.6078,0.5405,3.392,0.2612
7L00_XCJ,0,16,5,27,2.9595,78.587,167.899,2.3955,0.4974,3.552,0.2651
7L00_XCJ,0,17,5,27,2.7266,76.783,165.414,2.1897,0.4789,3.653,0.2748
7L00_XCJ,0,18,5,27,2.4991,74.859,162.742,1.9831,0.4877,3.651,0.2678
7L00_XCJ,0,19,5,27,2.2898,72.806,160.058,1.7863,0.5206,3.783,0.2754
7L00_XCJ,0,20,5,27,2.0970,70.860,157.254,1.5956,0.5744,3.530,0.2823
7L00_XCJ,0,21,5,27,1.9377,69.426,154.915,1.4368,0.6476,3.547,0.2848
7L00_XCJ,0,22,5,27,1.8285,68.470,153.022,1.3416,0.7358,3.158,0.2914
7L00_XCJ,0,23,5,27,1.7841,68.298,151.159,1.3209,0.8333,3.294,0.3030
7L00_XCJ,0,24,5,27,1.8123,68.866,149.477,1.3663,0.9291,0.000,0.0000
7L5F_XNG,0,0,8,18,5.9777,154.807,176.971,5.7471,2.5601,0.543,0.2163
7L5F_XNG,0,1,8,18,5.8246,154.442,176.621,5.5788,2.4449,0.535,0.2076
7L5F_XNG,0,2,8,18,5.6806,154.115,176.311,5.4182,2.3372,0.562,0.2084
7L5F_XNG,0,3,8,18,5.5298,153.755,175.918,5.2493,2.2310,0.747,0.2136
7L5F_XNG,0,4,8,18,5.3606,153.195,175.400,5.0620,2.1252,0.832,0.2234
7L5F_XNG,0,5,8,18,5.1758,152.638,174.750,4.8586,2.0223,1.005,0.2307
7L5F_XNG,0,6,8,18,4.9818,151.973,173.883,4.6466,1.9218,1.135,0.2385
7L5F_XNG,0,7,8,18,4.7796,151.191,173.056,4.4278,1.8281,1.306,0.2504
7L5F_XNG,0,8,8,18,4.5631,150.303,172.135,4.1968,1.7345,1.414,0.2514
7L5F_XNG,0,9,8,18,4.3493,149.383,171.291,3.9690,1.6489,1.794,0.2500
7L5F_XNG,0,10,8,18,4.1406,148.429,170.469,3.7461,1.5680,1.900,0.2552
7L5F_XNG,0,11,8,18,3.9266,147.530,169.819,3.5199,1.4947,1.945,0.2537
7L5F_XNG,0,12,8,18,3.7201,146.587,169.271,3.3005,1.4302,1.924,0.2442
7L5F_XNG,0,13,8,18,3.5280,145.524,168.575,3.0949,1.3759,1.911,0.2457
7L5F_XNG,0,14,8,18,3.3408,144.478,168.043,2.8946,1.3275,1.908,0.2448
7L5F_XNG,0,15,8,18,3.1671,143.560,167.589,2.7059,1.2888,1.800,0.2443
7L5F_XNG,0,16,8,18,3.0094,142.787,167.244,2.5349,1.2627,1.935,0.2407
7L5F_XNG,0,17,8,18,2.8726,142.112,167.198,2.3887,1.2518,2.064,0.2367
7L5F_XNG,0,18,8,18,2.7598,141.524,167.719,2.2744,1.2635,2.174,0.2313
7L5F_XNG,0,19,8,18,2.6799,140.866,168.417,2.2002,1.2918,2.438,0.2334
7L5F_XNG,0,20,8,18,2.6202,140.254,169.646,2.1484,1.3326,2.823,0.2294
7L5F_XNG,0,21,8,18,2.5933,139.813,171.543,2.1286,1.3945,3.502,0.2319
7L5F_XNG,0,22,8,18,2.5913,139.282,174.166,2.1338,1.4732,4.133,0.2398
7L5F_XNG,0,23,8,18,2.6172,138.834,177.776,2.1685,1.5640,5.241,0.2529
7L5F_XNG,0,24,8,18,2.6705,136.441,177.629,2.2233,1.6626,0.000,0.0000
7L6D_BMF,0,0,5,28,8.5218,153.686,173.762,8.3320,2.2162,0.537,0.2191
7L6D_BMF,0,1,5,28,8.3578,153.708,173.855,8.1823,2.1989,0.465,0.2140
7L6D_BMF,0,2,5,28,8.1995,153.776,173.999,8.0406,2.1816,0.620,0.2141
7L6D_BMF,0,3,5,28,8.0472,154.023,174.284,7.9110,2.1617,1.071,0.2192
7L6D_BMF,0,4,5,28,7.9084,154.569,174.831,7.8054,2.1394,1.547,0.2257
7L6D_BMF,0,5,5,28,7.7810,155.367,175.620,7.7214,2.1095,1.881,0.2350
7L6D_BMF,0,6,5,28,7.6705,156.346,176.548,7.6583,2.0944,2.197,0.2315
7L6D_BMF,0,7,5,28,7.5760,157.486,177.669,7.6114,2.0972,2.580,0.2275
7L6D_BMF,0,8,5,28,7.5065,158.777,178.736,7.5865,2.1139,2.716,0.2419
7L6D_BMF,0,9,5,28,7.4479,160.121,179.731,7.5724,2.1357,2.935,0.2364
