complex,seed,rmsd
7LEV_0JO,38,5.8268
7LEV_0JO,39,5.7279
7LEV_0JO,4,1.1972
7LEV_0JO,5,5.4462
7LEV_0JO,6,4.6162
7LEV_0JO,7,5.5109
7LEV_0JO,8,5.4000
7LEV_0JO,9,5.8248
7LJN_GTP,0,1.6754
7LJN_GTP,1,4.4684
7LJN_GTP,10,2.0409
7LJN_GTP,11,2.8699
7LJN_GTP,12,2.3840
7LJN_GTP,13,2.2245
7LJN_GTP,14,2.1996
7LJN_GTP,15,1.6479
7LJN_GTP,16,2.9960
7LJN_GTP,17,1.4885
7LJN_GTP,18,2.1455
7LJN_GTP,19,2.3371
7LJN_GTP,2,2.0031
7LJN_GTP,20,1.8819
7LJN_GTP,21,1.5790
7LJN_GTP,22,7.0973
7LJN_GTP,23,1.7889
7LJN_GTP,24,2.5797
7LJN_GTP,25,1.9925
7LJN_GTP,26,3.0840
7LJN_GTP,27,1.4268
7LJN_GTP,28,2.8548
7LJN_GTP,29,2.3469
7LJN_GTP,3,2.3959
7LJN_GTP,30,2.1211
7LJN_GTP,31,1.6671
7LJN_GTP,32,3.0259
7LJN_GTP,33,1.4079
7LJN_GTP,34,1.3917
7LJN_GTP,35,1.4139
7LJN_GTP,36,2.0527
7LJN_GTP,37,2.5164
7LJN_GTP,38,2.9043
7LJN_GTP,39,3.8913
7LJN_GTP,4,2.4362
7LJN_GTP,5,2.4831
7LJN_GTP,6,2.7880
7LJN_GTP,7,2.2798
7LJN_GTP,8,1.4738
7LJN_GTP,9,2.7040
7LMO_NYO,0,2.0986
7LMO_NYO,1,2.6049
7LMO_NYO,10,2.2985
7LMO_NYO,11,2.0016
7LMO_NYO,12,2.1596
7LMO_NYO,13,1.0160
7LMO_NYO,14,2.4746
7LMO_NYO,15,1.9205
7LMO_NYO,16,1.8086
7LMO_NYO,17,4.6159
7LMO_NYO,18,0.9313
7LMO_NYO,19,2.7097
7LMO_NYO,2,0.9967
7LMO_NYO,20,6.8817
7LMO_NYO,21,1.9575
7LMO_NYO,22,2.4199
7LMO_NYO,23,0.8782
7LMO_NYO,24,2.3192
7LMO_NYO,25,2.4770
7LMO_NYO,26,1.7447
7LMO_NYO,27,1.2147
7LMO_NYO,28,2.0213
7LMO_NYO,29,2.6798
7LMO_NYO,3,1.8183
7LMO_NYO,30,2.4574
7LMO_NYO,31,2.5969
7LMO_NYO,32,1.7596
7LMO_NYO,33,0.8368
7LMO_NYO,34,2.8388
7LMO_NYO,35,2.1572
7LMO_NYO,36,3.1701
7LMO_NYO,37,2.2571
7LMO_NYO,38,5.2058
7LMO_NYO,39,2.4506
7LMO_NYO,4,2.1292
7LMO_NYO,5,2.0229
7LMO_NYO,6,7.1162
7LMO_NYO,7,2.4462
7LMO_NYO,8,2.2361
7LMO_NYO,9,2.1543
7LOE_Y84,0,0.7395
7LOE_Y84,1,0.2715
7LOE_Y84,10,3.3777
7LOE_Y84,11,4.1950
7LOE_Y84,12,3.4233
7LOE_Y84,13,3.3851
7LOE_Y84,14,2.5704
7LOE_Y84,15,4.2413
7LOE_Y84,16,3.3885
7LOE_Y84,17,3.3982
7LOE_Y84,18,0.6217
7LOE_Y84,19,3.3703
7LOE_Y84,2,3.4210
7LOE_Y84,20,0.6507
7LOE_Y84,21,4.2060
7LOE_Y84,22,2.5584
7LOE_Y84,23,4.2353
7LOE_Y84,24,3.3685
7LOE_Y84,25,3.3886
7LOE_Y84,26,2.5245
7LOE_Y84,27,3.3953
7LOE_Y84,28,0.7015
7LOE_Y84,28,3.4318
7LOE_Y84,29,0.4422
7LOE_Y84,3,3.3210
7LOE_Y84,30,3.3990
7LOE_Y84,31,0.2056
7LOE_Y84,32,0.4563
7LOE_Y84,33,2.5161
7LOE_Y84,34,0.1000
7LOE_Y84,35,0.8533
7LOE_Y84,36,4.1918
7LOE_Y84,37,3.4348
7LOE_Y84,38,4.2213
7LOE_Y84,39,2.5222
7LOE_Y84,4,0.5366
7LOE_Y84,5,2.5855
7LOE_Y84,6,2.6813
7LOE_Y84,7,0.3564
7LOE_Y84,8,0.5132
7LOE_Y84,9,4.1953
7LOU_IFM,0,0.8641
7LOU_IFM,1,4.0431
7LOU_IFM,10,0.6706
7LOU_IFM,11,0.6770
7LOU_IFM,12,3.4272
7LOU_IFM,13,1.1432
7LOU_IFM,14,0.8534
7LOU_IFM,15,0.4361
7LOU_IFM,16,3.3972
7LOU_IFM,17,0.8007
7LOU_IFM,18,3.3434
7LOU_IFM,19,1.3575
7LOU_IFM,2,0.6786
7LOU_IFM,20,0.9863
7LOU_IFM,21,1.2051
7LOU_IFM,22,0.5095
7LOU_IFM,23,0.9755
7LOU_IFM,24,0.6099
7LOU_IFM,25,3.9661
7LOU_IFM,26,2.4076
7LOU_IFM,27,0.3856
7LOU_IFM,28,0.9983
7LOU_IFM,29,0.8666
7LOU_IFM,3,0.4741
7LOU_IFM,30,1.0569
7LOU_IFM,31,3.4677
7LOU_IFM,32,1.8345
7LOU_IFM,33,1.2390
7LOU_IFM,34,3.4296
7LOU_IFM,35,2.7024
7LOU_IFM,36,1.0228
7LOU_IFM,37,0.2574
7LOU_IFM,38,0.8963
7LOU_IFM,39,0.8872
7LOU_IFM,4,2.4115
7LOU_IFM,5,1.2590
7LOU_IFM,6,1.1572
7LOU_IFM,7,0.4238
7LOU_IFM,8,0.8470
7LOU_IFM,9,0.6638
7LT0_ONJ,0,0.6376
7LT0_ONJ,1,1.7479
7LT0_ONJ,10,1.2277
7LT0_ONJ,11,7.0044
7LT0_ONJ,12,2.0104
7LT0_ONJ,13,1.8063
7LT0_ONJ,14,4.4082
7LT0_ONJ,15,7.5369
7LT0_ONJ,16,2.4234
7LT0_ONJ,17,0.7547
7LT0_ONJ,18,1.9449
7LT0_ONJ,18,1.6097
7LT0_ONJ,19,1.1865
7LT0_ONJ,2,0.7506
7LT0_ONJ,20,1.4442
7LT0_ONJ,21,1.4010
7LT0_ONJ,22,1.1300
7LT0_ONJ,23,0.7644
7LT0_ONJ,24,0.7717
7LT0_ONJ,25,2.1594
7LT0_ONJ,26,1.7363
7LT0_ONJ,27,1.0990
7LT0_ONJ,28,1.2928
7LT0_ONJ,29,6.1740
7LT0_ONJ,3,7.7053
7LT0_ONJ,30,2.0300
7LT0_ONJ,31,1.2504
7LT0_ONJ,32,1.9417
7LT0_ONJ,33,1.6637
7LT0_ONJ,34,1.7245
7LT0_ONJ,35,7.1714
7LT0_ONJ,36,1.1261
7LT0_ONJ,37,0.8279
7LT0_ONJ,38,8.1214
7LT0_ONJ,39,7.4577
7LT0_ONJ,4,1.3494
7LT0_ONJ,5,1.3780
7LT0_ONJ,6,7.5377
7LT0_ONJ,7,6.9235
7LT0_ONJ,8,7.4573
7LT0_ONJ,9,0.8213
7LZD_YHY,0,10.1421
7LZD_YHY,1,10.1250
7LZD_YHY,10,10.3490
7LZD_YHY,11,10.0163
7LZD_YHY,12,10.1671
7LZD_YHY,13,1.0046
7LZD_YHY,14,10.2871
7LZD_YHY,15,1.3331
7LZD_YHY,16,10.1046
7LZD_YHY,17,2.1226
7LZD_YHY,18,2.1183
7LZD_YHY,19,3.2142
7LZD_YHY,2,2.1236
7LZD_YHY,20,10.2040
7LZD_YHY,21,10.1727
7LZD_YHY,22,10.0672
7LZD_YHY,23,2.0799
7LZD_YHY,24,2.0676
7LZD_YHY,25,2.1189
7LZD_YHY,26,10.3166
7LZD_YHY,27,10.1068
7LZD_YHY,28,1.3133
7LZD_YHY,29,1.3582
7LZD_YHY,3,10.5252
7LZD_YHY,30,10.5745
7LZD_YHY,31,9.8101
7LZD_YHY,32,2.6700
7LZD_YHY,33,10.2110
7LZD_YHY,34,10.6079
7LZD_YHY,35,2.5027
7LZD_YHY,36,2.2069
7LZD_YHY,37,2.0004
7LZD_YHY,38,2.0007
7LZD_YHY,39,9.9748
7LZD_YHY,4,10.2944
7LZD_YHY,5,9.8999
7LZD_YHY,6,10.1956
7LZD_YHY,7,10.4470
7LZD_YHY,8,10.1263
7LZD_YHY,9,10.2554
7M31_TDR,0,3.3334
7M31_TDR,1,0.9159
7M31_TDR,10,1.0649
7M31_TDR,11,2.1509
7M31_TDR,12,2.8212
7M31_TDR,13,3.0587
7M31_TDR,14,2.2043
7M31_TDR,15,0.9899
7M31_TDR,16,0.9223
7M31_TDR,17,2.2054
7M31_TDR,18,3.2878
7M31_TDR,19,2.5980
7M31_TDR,19,3.2435
7M31_TDR,2,1.4079
7M31_TDR,20,2.1573
7M31_TDR,21,1.6961
7M31_TDR,22,3.9597
7M31_TDR,23,1.0206
7M31_TDR,24,3.8310
7M31_TDR,25,2.3221
7M31_TDR,26,2.0857
7M31_TDR,27,1.4188
7M31_TDR,28,2.1087
7M31_TDR,29,3.2618
7M31_TDR,3,1.7654
7M31_TDR,30,2.1976
7M31_TDR,31,2.1003
7M31_TDR,32,0.5118
7M31_TDR,33,2.1162
7M31_TDR,34,1.2318
7M31_TDR,35,2.6977
7M31_TDR,36,2.2825
7M31_TDR,37,2.1538
7M31_TDR,38,3.8298
7M31_TDR,39,3.8079
7M31_TDR,4,0.7851
7M31_TDR,5,2.2262
7M31_TDR,6,2.2613
7M31_TDR,7,3.3193
7M31_TDR,8,0.7425
7M31_TDR,9,2.8648
7M3H_YPV,0,2.1030
7M3H_YPV,1,2.5069
7M3H_YPV,10,2.1425
7M3H_YPV,11,2.0223
7M3H_YPV,12,1.0721
7M3H_YPV,13,1.9879
7M3H_YPV,14,2.1185
7M3H_YPV,15,1.4220
7M3H_YPV,16,1.2783
7M3H_YPV,17,2.1088
7M3H_YPV,18,1.3099
7M3H_YPV,19,1.2426
7M3H_YPV,2,2.3355
7M3H_YPV,20,2.3824
7M3H_YPV,21,3.0400
7M3H_YPV,22,2.1882
7M3H_YPV,23,1.2532
7M3H_YPV,24,2.7256
7M3H_YPV,25,2.2486
7M3H_YPV,26,1.8689
7M3H_YPV,27,1.8824
7M3H_YPV,28,1.5788
7M3H_YPV,29,0.8123
7M3H_YPV,3,1.6705
7M3H_YPV,30,1.2917
7M3H_YPV,31,1.1813
7M3H_YPV,32,2.2073
7M3H_YPV,33,3.1119
7M3H_YPV,34,1.6277
7M3H_YPV,35,2.1329
7M3H_YPV,36,1.5929
7M3H_YPV,37,1.1853
7M3H_YPV,38,1.2455
7M3H_YPV,39,2.5665
7M3H_YPV,4,2.6242
7M3H_YPV,5,1.6514
7M3H_YPV,6,2.2452
7M3H_YPV,7,0.9724
7M3H_YPV,8,2.1763
7M3H_YPV,9,1.8802
7M6K_YRJ,0,10.2409
7M6K_YRJ,1,10.0640
7M6K_YRJ,10,9.1491
7M6K_YRJ,11,9.7562
7M6K_YRJ,11,9.3375
7M6K_YRJ,12,9.8462
7M6K_YRJ,13,7.9949
7M6K_YRJ,14,9.0005
7M6K_YRJ,15,9.4414
7M6K_YRJ,16,1.7496
7M6K_YRJ,17,7.7368
7M6K_YRJ,18,9.0580
7M6K_YRJ,19,9.9399
7M6K_YRJ,2,9.3531
7M6K_YRJ,20,1.3146
7M6K_YRJ,21,9.5398
7M6K_YRJ,22,9.4066
7M6K_YRJ,23,9.5744
7M6K_YRJ,24,1.4556
7M6K_YRJ,25,4.9348
7M6K_YRJ,26,9.4815
7M6K_YRJ,27,8.9988
7M6K_YRJ,28,9.5620
7M6K_YRJ,29,1.8728
7M6K_YRJ,3,9.2115
7M6K_YRJ,30,9.4165
7M6K_YRJ,31,9.4555
7M6K_YRJ,32,9.3538
7M6K_YRJ,33,9.7643
7M6K_YRJ,34,8.3210
7M6K_YRJ,35,3.9405
7M6K_YRJ,36,7.5247
7M6K_YRJ,37,9.5767
7M6K_YRJ,38,10.2199
7M6K_YRJ,39,10.3254
7M6K_YRJ,4,9.9244
7M6K_YRJ,5,8.9314
7M6K_YRJ,6,8.3918
7M6K_YRJ,7,10.6705
7M6K_YRJ,8,8.1364
7M6K_YRJ,9,10.0974
7MFP_Z7P,0,12.4231
7MFP_Z7P,1,2.0717
7MFP_Z7P,10,2.6928
7MFP_Z7P,11,10.1089
7MFP_Z7P,12,2.6145
7MFP_Z7P,13,2.1186
7MFP_Z7P,14,11.9188
7MFP_Z7P,15,2.0839
7MFP_Z7P,16,1.5725
7MFP_Z7P,17,3.3607
7MFP_Z7P,18,3.8555
7MFP_Z7P,19,11.5098
7MFP_Z7P,2,11.7562
7MFP_Z7P,20,2.6048
7MFP_Z7P,21,10.7047
7MFP_Z7P,22,11.1766
7MFP_Z7P,23,2.8443
7MFP_Z7P,24,2.1596
7MFP_Z7P,25,2.4828
7MFP_Z7P,26,3.8046
7MFP_Z7P,27,3.2263
7MFP_Z7P,28,1.5269
7MFP_Z7P,29,3.1662
7MFP_Z7P,3,10.9005
7MFP_Z7P,30,1.3211
7MFP_Z7P,31,2.2279
7MFP_Z7P,32,1.6881
7MFP_Z7P,33,2.2594
7MFP_Z7P,34,2.7770
7MFP_Z7P,35,9.4159
7MFP_Z7P,36,2.5089
7MFP_Z7P,37,2.1362
7MFP_Z7P,38,2.1059
7MFP_Z7P,39,11.0490
7MFP_Z7P,4,2.3463
7MFP_Z7P,5,3.3142
7MFP_Z7P,6,11.3591
7MFP_Z7P,7,11.1861
7MFP_Z7P,8,10.4096
7MFP_Z7P,9,10.2296
7MGT_ZD4,0,2.3883
7MGT_ZD4,1,2.3034
7MGT_ZD4,10,1.4108
7MGT_ZD4,11,2.2514
7MGT_ZD4,12,1.4840
7MGT_ZD4,13,1.5993
7MGT_ZD4,14,2.8774
7MGT_ZD4,15,1.5289
7MGT_ZD4,16,1.0602
7MGT_ZD4,17,2.3934
7MGT_ZD4,18,2.7399
7MGT_ZD4,19,2.2477
7MGT_ZD4,2,1.3033
7MGT_ZD4,20,2.5356
7MGT_ZD4,21,2.4165
7MGT_ZD4,22,2.4854
7MGT_ZD4,23,2.0430
7MGT_ZD4,24,2.1505
7MGT_ZD4,25,2.4340
7MGT_ZD4,26,1.1042
7MGT_ZD4,27,1.9652
7MGT_ZD4,28,0.9245
7MGT_ZD4,29,2.6491
7MGT_ZD4,3,2.3966
7MGT_ZD4,3,2.2292
7MGT_ZD4,30,2.8565
7MGT_ZD4,31,2.2825
7MGT_ZD4,32,2.2000
7MGT_ZD4,33,1.7768
7MGT_ZD4,34,2.3686
7MGT_ZD4,35,2.2994
7MGT_ZD4,36,1.2982
7MGT_ZD4,37,2.2041
7MGT_ZD4,38,2.2353
7MGT_ZD4,39,2.3565
7MGT_ZD4,4,1.2726
7MGT_ZD4,5,0.9949
7MGT_ZD4,6,1.3090
7MGT_ZD4,7,2.2425
7MGT_ZD4,8,1.2271
7MGT_ZD4,9,2.1792
7MGY_ZD1,0,5.7005
7MGY_ZD1,1,1.3324
7MGY_ZD1,10,1.0355
7MGY_ZD1,11,1.9415
7MGY_ZD1,12,5.5899
7MGY_ZD1,13,5.8286
7MGY_ZD1,14,5.7033
7MGY_ZD1,15,5.3898
7MGY_ZD1,16,1.4211
7MGY_ZD1,17,5.6237
7MGY_ZD1,18,5.6852
7MGY_ZD1,19,6.1723
7MGY_ZD1,2,5.8256
7MGY_ZD1,20,2.7776
7MGY_ZD1,21,5.9552
7MGY_ZD1,22,2.9192
7MGY_ZD1,23,5.8596
7MGY_ZD1,24,2.9400
7MGY_ZD1,25,5.8096
7MGY_ZD1,26,6.2484
7MGY_ZD1,27,5.8457
7MGY_ZD1,28,5.7757
7MGY_ZD1,29,0.9780
7MGY_ZD1,3,6.0664
7MGY_ZD1,30,1.1942
7MGY_ZD1,31,5.9055
7MGY_ZD1,32,5.8789
7MGY_ZD1,33,5.6543
7MGY_ZD1,34,5.7766
7MGY_ZD1,35,5.9810
7MGY_ZD1,36,5.8286
7MGY_ZD1,37,6.1111
7MGY_ZD1,38,5.8233
7MGY_ZD1,39,5.6866
7MGY_ZD1,4,1.6169
7MGY_ZD1,5,5.5391
7MGY_ZD1,6,5.8035
7MGY_ZD1,7,5.9212
7MGY_ZD1,8,5.8785
7MGY_ZD1,9,5.8200
7MMH_ZJY,0,2.1573
7MMH_ZJY,1,1.9713
7MMH_ZJY,10,2.1278
7MMH_ZJY,11,2.5001
7MMH_ZJY,12,1.8442
7MMH_ZJY,13,1.4745
7MMH_ZJY,14,2.3337
7MMH_ZJY,15,2.6993
7MMH_ZJY,16,2.4574
7MMH_ZJY,17,2.4429
7MMH_ZJY,18,1.9396
7MMH_ZJY,19,2.1856
7MMH_ZJY,2,1.4496
7MMH_ZJY,20,2.8941
7MMH_ZJY,21,1.6328
7MMH_ZJY,22,3.5979
7MMH_ZJY,23,1.9441
7MMH_ZJY,24,3.5391
7MMH_ZJY,25,5.5478
7MMH_ZJY,26,1.8540
7MMH_ZJY,27,1.4809
7MMH_ZJY,28,1.6447
7MMH_ZJY,29,2.0591
7MMH_ZJY,3,1.5282
7MMH_ZJY,30,2.6020
7MMH_ZJY,31,3.0745
7MMH_ZJY,32,2.4055
7MMH_ZJY,33,2.4318
7MMH_ZJY,34,2.1633
7MMH_ZJY,35,1.5297
7MMH_ZJY,36,4.1685
7MMH_ZJY,37,1.7599
7MMH_ZJY,38,1.6964
7MMH_ZJY,39,2.1843
7MMH_ZJY,4,2.0926
7MMH_ZJY,5,2.0470
7MMH_ZJY,6,3.3601
7MMH_ZJY,7,2.3557
7MMH_ZJY,8,2.2317
7MMH_ZJY,9,2.3030
7MOI_HPS,0,1.4853
7MOI_HPS,1,1.6730
7MOI_HPS,10,1.7118
7MOI_HPS,11,1.1764
7MOI_HPS,12,1.2213
7MOI_HPS,13,1.2034
7MOI_HPS,14,1.5045
7MOI_HPS,15,1.5400
7MOI_HPS,16,1.1949
7MOI_HPS,17,1.4549
7MOI_HPS,18,1.2965
7MOI_HPS,19,1.2952
7MOI_HPS,2,1.4994
7MOI_HPS,20,1.2738
7MOI_HPS,21,1.1789
7MOI_HPS,22,0.9202
7MOI_HPS,23,1.8958
7MOI_HPS,24,1.4582
7MOI_HPS,25,0.6349
7MOI_HPS,26,1.2582
7MOI_HPS,27,1.1628
7MOI_HPS,28,0.5124
7MOI_HPS,29,1.5798
7MOI_HPS,3,0.7136
7MOI_HPS,30,1.2896
7MOI_HPS,31,1.3015
7MOI_HPS,32,1.6762
7MOI_HPS,33,1.4047
7MOI_HPS,34,1.2369
7MOI_HPS,35,0.5443
7MOI_HPS,36,1.5343
7MOI_HPS,37,1.1429
7MOI_HPS,38,1.1405
7MOI_HPS,39,0.5280
7MOI_HPS,4,1.4464
7MOI_HPS,5,1.4192
7MOI_HPS,6,1.1478
7MOI_HPS,7,1.0454
7MOI_HPS,8,1.3657
7MOI_HPS,9,1.2977
7MSR_DCA,0,3.1654
7MSR_DCA,1,6.2232
7MSR_DCA,10,5.3037
7MSR_DCA,11,3.4170
7MSR_DCA,12,5.4428
7MSR_DCA,13,2.0851
7MSR_DCA,14,5.0224
7MSR_DCA,15,2.1754
7MSR_DCA,16,1.8985
7MSR_DCA,17,2.7102
7MSR_DCA,18,2.9966
7MSR_DCA,19,1.6263
7MSR_DCA,2,2.3126
7MSR_DCA,20,1.9838
7MSR_DCA,21,2.7216
7MSR_DCA,22,3.4057
7MSR_DCA,23,2.3486
7MSR_DCA,24,2.7239
7MSR_DCA,25,2.6603
7MSR_DCA,26,1.9589
7MSR_DCA,27,2.5170
7MSR_DCA,28,2.2544
7MSR_DCA,29,2.1269
7MSR_DCA,3,2.3769
7MSR_DCA,30,1.3815
7MSR_DCA,31,1.6634
7MSR_DCA,32,2.1723
7MSR_DCA,33,2.7951
7MSR_DCA,34,2.2407
7MSR_DCA,35,3.1377
7MSR_DCA,36,2.8220
7MSR_DCA,37,1.4461
7MSR_DCA,38,2.9034
7MSR_DCA,39,2.7152
7MSR_DCA,4,2.2482
7MSR_DCA,5,2.3678
7MSR_DCA,6,1.8961
7MSR_DCA,7,2.8137
7MSR_DCA,8,3.0228
7MSR_DCA,9,3.6696
7MWN_WI5,0,3.9174
7MWN_WI5,1,4.1001
7MWN_WI5,10,3.4295
7MWN_WI5,11,4.0017
7MWN_WI5,12,3.7693
7MWN_WI5,13,3.8099
7MWN_WI5,14,3.4336
7MWN_WI5,15,3.7354
7MWN_WI5,16,3.7970
7MWN_WI5,17,3.8645
7MWN_WI5,18,3.6220
7MWN_WI5,19,3.7066
7MWN_WI5,2,3.1977
7MWN_WI5,20,4.1501
7MWN_WI5,21,3.1025
7MWN_WI5,22,3.9752
7MWN_WI5,23,1.2805
7MWN_WI5,24,3.6753
7MWN_WI5,25,3.5926
7MWN_WI5,26,3.7833
7MWN_WI5,27,3.8833
7MWN_WI5,28,4.0190
7MWN_WI5,29,3.7183
7MWN_WI5,3,4.1134
7MWN_WI5,30,3.8347
7MWN_WI5,31,3.8156
7MWN_WI5,32,3.6620
7MWN_WI5,33,3.7126
7MWN_WI5,34,3.7493
7MWN_WI5,35,6.7878
7MWN_WI5,35,3.4283
7MWN_WI5,36,3.8203
7MWN_WI5,37,3.9530
7MWN_WI5,38,3.9462
7MWN_WI5,39,3.2923
7MWN_WI5,4,3.6298
7MWN_WI5,5,4.7669
7MWN_WI5,6,3.8064
7MWN_WI5,7,3.3732
7MWN_WI5,8,4.3728
7MWN_WI5,9,3.8019
7MWU_ZPM,0,2.2978
7MWU_ZPM,0,2.6490
7MWU_ZPM,1,1.1111
7MWU_ZPM,10,1.3577
7MWU_ZPM,11,2.9488
7MWU_ZPM,12,1.5495
7MWU_ZPM,13,1.7610
7MWU_ZPM,14,1.6406
7MWU_ZPM,15,1.4508
7MWU_ZPM,16,1.0892
7MWU_ZPM,17,1.1932
7MWU_ZPM,18,1.4467
7MWU_ZPM,19,1.3922
7MWU_ZPM,2,1.0674
7MWU_ZPM,20,0.9226
7MWU_ZPM,21,0.9746
7MWU_ZPM,22,1.3769
7MWU_ZPM,23,1.1448
7MWU_ZPM,24,0.5830
7MWU_ZPM,25,1.4066
7MWU_ZPM,26,1.5952
7MWU_ZPM,27,1.0908
7MWU_ZPM,28,1.3887
7MWU_ZPM,29,1.8079
7MWU_ZPM,3,1.4557
7MWU_ZPM,30,1.5277
7MWU_ZPM,31,1.4738
7MWU_ZPM,32,1.6564
7MWU_ZPM,33,2.4356
7MWU_ZPM,34,1.7463
7MWU_ZPM,35,1.7032
7MWU_ZPM,36,1.1561
7MWU_ZPM,37,2.2417
7MWU_ZPM,38,1.4507
7MWU_ZPM,39,1.0752
7MWU_ZPM,4,0.7653
7MWU_ZPM,5,1.4823
7MWU_ZPM,6,1.5443
7MWU_ZPM,7,1.0822
7MWU_ZPM,8,1.6651
7MWU_ZPM,9,2.5032
7MY1_IPE,0,2.1422
7MY1_IPE,1,1.6417
7MY1_IPE,10,1.2808
7MY1_IPE,11,1.2783
7MY1_IPE,12,2.7948
7MY1_IPE,13,2.4144
7MY1_IPE,14,1.7924
7MY1_IPE,15,1.6467
7MY1_IPE,16,1.8769
7MY1_IPE,17,1.3662
7MY1_IPE,18,2.5522
7MY1_IPE,19,2.4568
7MY1_IPE,2,1.5222
7MY1_IPE,20,1.6143
7MY1_IPE,21,1.5742
7MY1_IPE,22,1.6599
7MY1_IPE,23,1.6218
7MY1_IPE,24,2.8490
7MY1_IPE,25,1.5726
7MY1_IPE,26,1.6423
7MY1_IPE,27,1.8250
7MY1_IPE,28,2.6804
7MY1_IPE,29,2.7395
7MY1_IPE,3,1.0448
7MY1_IPE,30,2.0250
7MY1_IPE,31,1.8511
7MY1_IPE,32,1.5117
7MY1_IPE,33,1.6467
7MY1_IPE,34,2.6221
7MY1_IPE,35,1.9438
7MY1_IPE,36,1.9360
7MY1_IPE,37,1.5108
7MY1_IPE,38,1.5062
7MY1_IPE,39,1.8920
7MY1_IPE,4,1.7906
7MY1_IPE,5,2.7095
7MY1_IPE,6,1.8230
7MY1_IPE,7,2.1614
7MY1_IPE,8,1.4877
7MY1_IPE,9,1.8848
7MYU_ZR7,0,1.1636
7MYU_ZR7,1,2.2579
7MYU_ZR7,10,10.2956
7MYU_ZR7,11,9.7867
7MYU_ZR7,12,1.1657
7MYU_ZR7,13,1.0022
7MYU_ZR7,14,0.9385
7MYU_ZR7,15,9.8088
7MYU_ZR7,16,10.0848
7MYU_ZR7,17,1.4707
7MYU_ZR7,18,1.1000
7MYU_ZR7,19,0.9469
7MYU_ZR7,2,9.5481
7MYU_ZR7,20,1.1861
7MYU_ZR7,21,9.9311
7MYU_ZR7,22,1.2023
7MYU_ZR7,23,1.3180
7MYU_ZR7,24,0.8418
7MYU_ZR7,25,1.9633
7MYU_ZR7,26,1.3998
7MYU_ZR7,27,10.0874
7MYU_ZR7,28,10.1524
7MYU_ZR7,29,0.7753
7MYU_ZR7,3,1.4532
7MYU_ZR7,30,2.1459
7MYU_ZR7,31,1.2813
7MYU_ZR7,32,10.0459
7MYU_ZR7,33,0.8165
7MYU_ZR7,34,1.1493
7MYU_ZR7,35,1.6989
7MYU_ZR7,36,7.0893
7MYU_ZR7,37,0.9806
7MYU_ZR7,38,1.2842
7MYU_ZR7,39,0.6310
7MYU_ZR7,4,10.2797
7MYU_ZR7,5,7.5013
7MYU_ZR7,6,10.0366
7MYU_ZR7,7,10.2421
7MYU_ZR7,8,6.0316
7MYU_ZR7,9,1.7383
7N03_ZRP,0,6.7348
7N03_ZRP,1,1.7161
7N03_ZRP,10,2.2472
7N03_ZRP,11,1.9727
7N03_ZRP,12,1.9379
7N03_ZRP,13,1.4098
7N03_ZRP,14,1.4156
7N03_ZRP,15,1.0949
7N03_ZRP,16,1.0430
7N03_ZRP,17,1.3025
7N03_ZRP,18,0.9367
7N03_ZRP,19,0.9672
7N03_ZRP,2,2.7112
7N03_ZRP,20,6.7327
7N03_ZRP,21,1.9059
7N03_ZRP,22,4.3222
7N03_ZRP,23,6.1938
7N03_ZRP,24,1.2048
7N03_ZRP,25,1.0310
7N03_ZRP,26,0.9041
7N03_ZRP,27,1.7779
7N03_ZRP,28,2.0187
7N03_ZRP,29,0.9590
7N03_ZRP,3,0.6856
7N03_ZRP,30,1.1168
7N03_ZRP,31,1.5173
7N03_ZRP,32,1.1571
7N03_ZRP,33,3.3780
7N03_ZRP,34,1.2682
7N03_ZRP,35,6.8115
7N03_ZRP,36,1.4015
7N03_ZRP,37,1.5220
7N03_ZRP,38,1.3267
7N03_ZRP,39,1.8157
7N03_ZRP,4,1.8621
7N03_ZRP,5,6.5436
7N03_ZRP,6,6.8678
7N03_ZRP,7,6.3015
7N03_ZRP,8,0.9734
7N03_ZRP,9,1.0493
7N4N_0BK,0,1.6549
7N4N_0BK,1,1.7942
7N4N_0BK,10,2.0279
7N4N_0BK,11,1.7736
7N4N_0BK,12,1.3690
7N4N_0BK,13,2.2349
7N4N_0BK,14,1.2626
7N4N_0BK,15,2.1673
7N4N_0BK,16,1.6655
7N4N_0BK,17,1.6212
7N4N_0BK,18,2.2979
7N4N_0BK,19,2.2185
7N4N_0BK,2,1.1296
7N4N_0BK,20,1.1384
7N4N_0BK,21,1.8688
7N4N_0BK,22,1.6428
7N4N_0BK,23,1.9127
7N4N_0BK,24,2.1432
7N4N_0BK,25,1.1843
7N4N_0BK,26,2.6670
7N4N_0BK,27,2.4202
7N4N_0BK,28,1.6596
7N4N_0BK,29,1.2041
7N4N_0BK,3,1.8147
7N4N_0BK,30,1.2890
7N4N_0BK,31,1.5534
7N4N_0BK,32,2.3679
7N4N_0BK,33,1.3989
7N4N_0BK,34,1.0954
7N4N_0BK,35,2.3071
7N4N_0BK,36,7.5258
7N4N_0BK,37,1.9991
7N4N_0BK,38,1.3151
7N4N_0BK,39,1.5686
7N4N_0BK,4,1.5491
7N4N_0BK,5,2.1092
7N4N_0BK,6,1.6796
7N4N_0BK,7,2.3924
7N4N_0BK,8,1.5735
7N4N_0BK,9,1.2233
7N4W_P4V,0,0.9656
